angle radius accuracy
20.0000 3.4744 -0.0097
-20.0000 3.5769 -0.0498
-19.3220 3.5769 7.9082
-18.6441 3.5769 15.8880
-17.9661 3.5769 24.0715
-17.2881 3.5769 32.2026
-16.6102 3.5769 40.2093
-15.9322 3.5769 48.0282
-15.2542 3.5769 55.5962
-14.5763 3.5769 62.8500
-13.8983 3.5769 69.7263
-13.2203 3.5769 76.1620
-12.5424 3.5769 82.0938
-11.8644 3.5769 87.4584
-11.1864 3.5769 92.1926
-10.5085 3.5769 96.2353
-9.8305 3.5769 99.5426
-9.1525 3.5769 102.1000
-8.4746 3.5769 103.9612
-7.7966 3.5769 105.1912
-7.1186 3.5769 105.8671
-6.4407 3.5769 106.0658
-5.7627 3.5769 105.8642
-5.0847 3.5769 105.3393
-4.4068 3.5769 104.5681
-3.7288 3.5769 103.6276
-3.0508 3.5769 102.5947
-2.3729 3.5769 101.5463
-1.6949 3.5769 100.5596
-1.0169 3.5769 99.8026
-0.3390 3.5769 99.4055
0.3390 3.5769 99.0691
1.0169 3.5769 99.1338
1.6949 3.5769 99.5495
2.3729 3.5769 100.2300
3.0508 3.5769 101.0854
3.7288 3.5769 102.0257
4.4068 3.5769 102.9610
5.0847 3.5769 103.8015
5.7627 3.5769 104.4572
6.4407 3.5769 104.8381
7.1186 3.5769 104.8544
7.7966 3.5769 104.4162
8.4746 3.5769 103.4334
9.1525 3.5769 101.6664
9.8305 3.5769 99.0936
10.5085 3.5769 96.1025
11.1864 3.5769 92.4877
11.8644 3.5769 88.0567
12.5424 3.5769 82.9671
13.2203 3.5769 77.2906
13.8983 3.5769 71.0806
14.5763 3.5769 64.3903
15.2542 3.5769 57.2732
15.9322 3.5769 49.7827
16.6102 3.5769 41.9720
17.2881 3.5769 33.8945
17.9661 3.5769 25.6036
18.6441 3.5769 17.1526
19.3220 3.5769 8.5954
20.0000 3.5769 0.0251
-20.0000 3.6795 -0.0977
-19.3220 3.6795 7.6425
-18.6441 3.6795 15.3805
-17.9661 3.6795 22.8952
-17.2881 3.6795 30.5777
-16.6102 3.6795 38.4102
-15.9322 3.6795 46.1981
-15.2542 3.6795 53.7415
-14.5763 3.6795 60.9708
-13.8983 3.6795 67.8226
-13.2203 3.6795 74.2338
-12.5424 3.6795 80.1410
-11.8644 3.6795 85.4811
-11.1864 3.6795 90.1971
-10.5085 3.6795 94.2305
-9.8305 3.6795 97.5108
-9.1525 3.6795 100.0144
-8.4746 3.6795 101.8160
-7.7966 3.6795 102.9986
-7.1186 3.6795 103.6284
-6.4407 3.6795 103.7810
-5.7627 3.6795 103.5334
-5.0847 3.6795 102.9625
-4.4068 3.6795 102.1453
-3.7288 3.6795 101.1587
-3.0508 3.6795 100.1425
-2.3729 3.6795 99.3692
-1.6949 3.6795 99.0275
-1.0169 3.6795 98.6375
-0.3390 3.6795 98.0630
0.3390 3.6795 97.7220
1.0169 3.6795 97.8048
1.6949 3.6795 98.2441
2.3729 3.6795 98.9434
3.0508 3.6795 99.8173
3.7288 3.6795 100.7762
4.4068 3.6795 101.7302
5.0847 3.6795 102.5892
5.7627 3.6795 103.2635
6.4407 3.6795 103.6629
7.1186 3.6795 103.5948
7.7966 3.6795 102.8074
8.4746 3.6795 101.1498
9.1525 3.6795 98.9543
9.8305 3.6795 96.3897
10.5085 3.6795 93.4556
11.1864 3.6795 90.0912
11.8644 3.6795 86.1524
12.5424 3.6795 81.4564
13.2203 3.6795 76.0061
13.8983 3.6795 69.9214
14.5763 3.6795 63.3437
15.2542 3.6795 56.3392
15.9322 3.6795 48.9611
16.6102 3.6795 41.2630
17.2881 3.6795 33.2980
17.9661 3.6795 25.1197
18.6441 3.6795 16.7892
19.3220 3.6795 8.4030
20.0000 3.6795 0.0496
-20.0000 3.7821 -0.1268
-19.3220 3.7821 7.3624
-18.6441 3.7821 14.9151
-17.9661 3.7821 22.3699
-17.2881 3.7821 29.5508
-16.6102 3.7821 36.6411
-15.9322 3.7821 43.9213
-15.2542 3.7821 51.2346
-14.5763 3.7821 58.4158
-13.8983 3.7821 65.2940
-13.2203 3.7821 71.7346
-12.5424 3.7821 77.6717
-11.8644 3.7821 83.0431
-11.1864 3.7821 87.7794
-10.5085 3.7821 91.8094
-9.8305 3.7821 95.0626
-9.1525 3.7821 97.5122
-8.4746 3.7821 99.2316
-7.7966 3.7821 100.3077
-7.1186 3.7821 100.8272
-6.4407 3.7821 100.8710
-5.7627 3.7821 100.5146
-5.0847 3.7821 99.8647
-4.4068 3.7821 99.1213
-3.7288 3.7821 98.4817
-3.0508 3.7821 98.1425
-2.3729 3.7821 98.0777
-1.6949 3.7821 97.6802
-1.0169 3.7821 97.0147
-0.3390 3.7821 96.4377
0.3390 3.7821 96.1035
1.0169 3.7821 96.2172
1.6949 3.7821 96.7154
2.3729 3.7821 97.4954
3.0508 3.7821 98.4547
3.7288 3.7821 99.4987
4.4068 3.7821 100.5376
5.0847 3.7821 101.4307
5.7627 3.7821 101.9721
6.4407 3.7821 101.9628
7.1186 3.7821 101.2039
7.7966 3.7821 99.7419
8.4746 3.7821 97.8727
9.1525 3.7821 95.6590
9.8305 3.7821 93.1307
10.5085 3.7821 90.2504
11.1864 3.7821 86.9777
11.8644 3.7821 83.2881
12.5424 3.7821 79.0528
13.2203 3.7821 74.1677
13.8983 3.7821 68.5285
14.5763 3.7821 62.2304
15.2542 3.7821 55.3867
15.9322 3.7821 48.1119
16.6102 3.7821 40.5111
17.2881 3.7821 32.6436
17.9661 3.7821 24.5780
18.6441 3.7821 16.4017
19.3220 3.7821 8.2017
20.0000 3.7821 0.0649
-20.0000 3.8846 -0.1393
-19.3220 3.8846 7.0997
-18.6441 3.8846 14.4000
-17.9661 3.8846 21.6952
-17.2881 3.8846 28.8177
-16.6102 3.8846 35.6712
-15.9322 3.8846 42.2571
-15.2542 3.8846 48.9419
-14.5763 3.8846 55.7082
-13.8983 3.8846 62.3908
-13.2203 3.8846 68.8244
-12.5424 3.8846 74.8257
-11.8644 3.8846 80.2412
-11.1864 3.8846 84.9977
-10.5085 3.8846 89.0245
-9.8305 3.8846 92.2505
-9.1525 3.8846 94.6460
-8.4746 3.8846 96.2832
-7.7966 3.8846 97.2489
-7.1186 3.8846 97.6298
-6.4407 3.8846 97.5442
-5.7627 3.8846 97.2199
-5.0847 3.8846 96.8569
-4.4068 3.8846 96.6517
-3.7288 3.8846 96.7864
-3.0508 3.8846 96.8068
-2.3729 3.8846 96.4557
-1.6949 3.8846 95.8051
-1.0169 3.8846 95.1247
-0.3390 3.8846 94.5640
0.3390 3.8846 94.2481
1.0169 3.8846 94.4042
1.6949 3.8846 94.9727
2.3729 3.8846 95.8508
3.0508 3.8846 96.9357
3.7288 3.8846 98.0681
4.4068 3.8846 99.0174
5.0847 3.8846 99.5848
5.7627 3.8846 99.5713
6.4407 3.8846 98.8221
7.1186 3.8846 97.5886
7.7966 3.8846 95.9874
8.4746 3.8846 94.0715
9.1525 3.8846 91.8780
9.8305 3.8846 89.3860
10.5085 3.8846 86.5595
11.1864 3.8846 83.3636
11.8644 3.8846 79.8052
12.5424 3.8846 75.8454
13.2203 3.8846 71.3781
13.8983 3.8846 66.3306
14.5763 3.8846 60.5826
15.2542 3.8846 54.1583
15.9322 3.8846 47.1708
16.6102 3.8846 39.7331
17.2881 3.8846 31.9680
17.9661 3.8846 24.0275
18.6441 3.8846 16.0067
19.3220 3.8846 7.9925
20.0000 3.8846 0.0720
-20.0000 3.9872 -0.1377
-19.3220 3.9872 6.8518
-18.6441 3.9872 13.9006
-17.9661 3.9872 20.9444
-17.2881 3.9872 27.9103
-16.6102 3.9872 34.6651
-15.9322 3.9872 41.1567
-15.2542 3.9872 47.3540
-14.5763 3.9872 53.4109
-13.8983 3.9872 59.5873
-13.2203 3.9872 65.7282
-12.5424 3.9872 71.6683
-11.8644 3.9872 77.1277
-11.1864 3.9872 81.9046
-10.5085 3.9872 85.9280
-9.8305 3.9872 89.1269
-9.1525 3.9872 91.4684
-8.4746 3.9872 93.0234
-7.7966 3.9872 93.8786
-7.1186 3.9872 94.1549
-6.4407 3.9872 94.2113
-5.7627 3.9872 94.2831
-5.0847 3.9872 94.5667
-4.4068 3.9872 95.0351
-3.7288 3.9872 95.1382
-3.0508 3.9872 94.8874
-2.3729 3.9872 94.3393
-1.6949 3.9872 93.6605
-1.0169 3.9872 93.0095
-0.3390 3.9872 92.4765
0.3390 3.9872 92.1903
1.0169 3.9872 92.4003
1.6949 3.9872 93.0504
2.3729 3.9872 94.0381
3.0508 3.9872 95.1833
3.7288 3.9872 96.1259
4.4068 3.9872 96.6563
5.0847 3.9872 96.5756
5.7627 3.9872 95.8934
6.4407 3.9872 94.8318
7.1186 3.9872 93.4400
7.7966 3.9872 91.7674
8.4746 3.9872 89.8530
9.1525 3.9872 87.6807
9.8305 3.9872 85.2250
10.5085 3.9872 82.4522
11.1864 3.9872 79.3332
11.8644 3.9872 75.8749
12.5424 3.9872 72.0847
13.2203 3.9872 67.9150
13.8983 3.9872 63.2815
14.5763 3.9872 58.1123
15.2542 3.9872 52.3219
15.9322 3.9872 45.8515
16.6102 3.9872 38.8003
17.2881 3.9872 31.2815
17.9661 3.9872 23.4709
18.6441 3.9872 15.6052
19.3220 3.9872 7.7765
20.0000 3.9872 0.0719
-20.0000 4.0897 -0.1243
-19.3220 4.0897 6.6166
-18.6441 4.0897 13.4145
-17.9661 4.0897 20.2054
-17.2881 4.0897 26.9251
-16.6102 4.0897 33.5007
-15.9322 4.0897 39.8534
-15.2542 4.0897 45.9486
-14.5763 4.0897 51.7552
-13.8983 4.0897 57.2671
-13.2203 4.0897 62.8104
-12.5424 4.0897 68.3667
-11.8644 4.0897 73.7553
-11.1864 4.0897 78.5524
-10.5085 4.0897 82.5725
-9.8305 4.0897 85.7443
-9.1525 4.0897 88.0318
-8.4746 4.0897 89.5046
-7.7966 4.0897 90.2619
-7.1186 4.0897 90.7534
-6.4407 4.0897 91.3143
-5.7627 4.0897 92.1234
-5.0847 4.0897 92.7556
-4.4068 4.0897 92.9954
-3.7288 4.0897 92.8987
-3.0508 4.0897 92.5213
-2.3729 4.0897 91.9500
-1.6949 4.0897 91.3138
-1.0169 4.0897 90.7037
-0.3390 4.0897 90.2099
0.3390 4.0897 89.9648
1.0169 4.0897 90.2400
1.6949 4.0897 90.9833
2.3729 4.0897 92.0383
3.0508 4.0897 92.9112
3.7288 4.0897 93.3416
4.4068 4.0897 93.1687
5.0847 4.0897 92.5616
5.7627 4.0897 91.6134
6.4407 4.0897 90.3724
7.1186 4.0897 88.8871
7.7966 4.0897 87.1962
8.4746 4.0897 85.2877
9.1525 4.0897 83.1365
9.8305 4.0897 80.7171
10.5085 4.0897 77.9981
11.1864 4.0897 74.9559
11.8644 4.0897 71.5976
12.5424 4.0897 67.9317
13.2203 4.0897 63.9634
13.8983 4.0897 59.6490
14.5763 4.0897 54.9150
15.2542 4.0897 49.6893
15.9322 4.0897 43.8997
16.6102 4.0897 37.4634
17.2881 4.0897 30.4288
17.9661 4.0897 22.9091
18.6441 4.0897 15.1982
19.3220 4.0897 7.5547
20.0000 4.0897 0.0657
-20.0000 4.1923 -0.1015
-19.3220 4.1923 6.3915
-18.6441 4.1923 12.9395
-17.9661 4.1923 19.4782
-17.2881 4.1923 25.9436
-16.6102 4.1923 32.2711
-15.9322 4.1923 38.4079
-15.2542 4.1923 44.3239
-14.5763 4.1923 49.9882
-13.8983 4.1923 55.3695
-13.2203 4.1923 60.4367
-12.5424 4.1923 65.3165
-11.8644 4.1923 70.2451
-11.1864 4.1923 74.9937
-10.5085 4.1923 79.0105
-9.8305 4.1923 82.1552
-9.1525 4.1923 84.3887
-8.4746 4.1923 85.7792
-7.7966 4.1923 86.7603
-7.1186 4.1923 87.8647
-6.4407 4.1923 89.0660
-5.7627 4.1923 89.8713
-5.0847 4.1923 90.3015
-4.4068 4.1923 90.4128
-3.7288 4.1923 90.2608
-3.0508 4.1923 89.8981
-2.3729 4.1923 89.3818
-1.6949 4.1923 88.7997
-1.0169 4.1923 88.2419
-0.3390 4.1923 87.7986
0.3390 4.1923 87.6060
1.0169 4.1923 87.9579
1.6949 4.1923 88.7883
2.3729 4.1923 89.5285
3.0508 4.1923 89.7960
3.7288 4.1923 89.5584
4.4068 4.1923 88.9687
5.0847 4.1923 88.0752
5.7627 4.1923 86.9265
6.4407 4.1923 85.5714
7.1186 4.1923 84.0476
7.7966 4.1923 82.3474
8.4746 4.1923 80.4448
9.1525 4.1923 78.3147
9.8305 4.1923 75.9317
10.5085 4.1923 73.2664
11.1864 4.1923 70.3010
11.8644 4.1923 67.0429
12.5424 4.1923 63.5003
13.2203 4.1923 59.6816
13.8983 4.1923 55.5928
14.5763 4.1923 51.1995
15.2542 4.1923 46.4307
15.9322 4.1923 41.2143
16.6102 4.1923 35.4781
17.2881 4.1923 29.1475
17.9661 4.1923 22.2096
18.6441 4.1923 14.7868
19.3220 4.1923 7.3282
20.0000 4.1923 0.0543
-20.0000 4.2949 -0.0716
-19.3220 4.2949 6.1743
-18.6441 4.2949 12.4730
-17.9661 4.2949 18.7604
-17.2881 4.2949 24.9575
-16.6102 4.2949 31.0082
-15.9322 4.2949 36.8860
-15.2542 4.2949 42.5644
-14.5763 4.2949 48.0167
-13.8983 4.2949 53.2166
-13.2203 4.2949 58.1383
-12.5424 4.2949 62.7515
-11.8644 4.2949 67.0441
-11.1864 4.2949 71.3021
-10.5085 4.2949 75.2944
-9.8305 4.2949 78.4119
-9.1525 4.2949 80.5914
-8.4746 4.2949 82.1463
-7.7966 4.2949 83.8279
-7.1186 4.2949 85.2734
-6.4407 4.2949 86.3055
-5.7627 4.2949 86.9803
-5.0847 4.2949 87.3537
-4.4068 4.2949 87.4691
-3.7288 4.2949 87.3662
-3.0508 4.2949 87.0845
-2.3729 4.2949 86.6638
-1.6949 4.2949 86.1525
-1.0169 4.2949 85.6585
-0.3390 4.2949 85.2772
0.3390 4.2949 85.1485
1.0169 4.2949 85.5885
1.6949 4.2949 86.1330
2.3729 4.2949 86.2040
3.0508 4.2949 85.8875
3.7288 4.2949 85.2564
4.4068 4.2949 84.3643
5.0847 4.2949 83.2827
5.7627 4.2949 82.0280
6.4407 4.2949 80.6069
7.1186 4.2949 79.0258
7.7966 4.2949 77.2915
8.4746 4.2949 75.3938
9.1525 4.2949 73.2848
9.8305 4.2949 70.9380
10.5085 4.2949 68.3266
11.1864 4.2949 65.4380
11.8644 4.2949 62.2800
12.5424 4.2949 58.8712
13.2203 4.2949 55.2332
13.8983 4.2949 51.3464
14.5763 4.2949 47.1896
15.2542 4.2949 42.7415
15.9322 4.2949 37.9807
16.6102 4.2949 32.8392
17.2881 4.2949 27.2220
17.9661 4.2949 21.0571
18.6441 4.2949 14.2961
19.3220 4.2949 7.0979
20.0000 4.2949 0.0389
-20.0000 4.3974 -0.0370
-19.3220 4.3974 5.9626
-18.6441 4.3974 12.0044
-17.9661 4.3974 17.9840
-17.2881 4.3974 23.8639
-16.6102 4.3974 29.6176
-15.9322 4.3974 35.2184
-15.2542 4.3974 40.6398
-14.5763 4.3974 45.8553
-13.8983 4.3974 50.8384
-13.2203 4.3974 55.5624
-12.5424 4.3974 60.0009
-11.8644 4.3974 64.1274
-11.1864 4.3974 67.9181
-10.5085 4.3974 71.4766
-9.8305 4.3974 74.5670
-9.1525 4.3974 76.8258
-8.4746 4.3974 78.9600
-7.7966 4.3974 80.6691
-7.1186 4.3974 81.9865
-6.4407 4.3974 82.9570
-5.7627 4.3974 83.6202
-5.0847 4.3974 84.0158
-4.4068 4.3974 84.1833
-3.7288 4.3974 84.1625
-3.0508 4.3974 83.9930
-2.3729 4.3974 83.7143
-1.6949 4.3974 83.3662
-1.0169 4.3974 82.9882
-0.3390 4.3974 82.6803
0.3390 4.3974 82.6270
1.0169 4.3974 82.8798
1.6949 4.3974 82.7514
2.3729 4.3974 82.3084
3.0508 4.3974 81.6557
3.7288 4.3974 80.8152
4.4068 4.3974 79.7934
5.0847 4.3974 78.5969
5.7627 4.3974 77.2323
6.4407 4.3974 75.7062
7.1186 4.3974 74.0253
7.7966 4.3974 72.1960
8.4746 4.3974 70.2251
9.1525 4.3974 68.1161
9.8305 4.3974 65.8057
10.5085 4.3974 63.2480
11.1864 4.3974 60.4385
11.8644 4.3974 57.4336
12.5424 4.3974 54.2388
13.2203 4.3974 50.8326
13.8983 4.3974 47.1939
14.5763 4.3974 43.3012
15.2542 4.3974 39.1334
15.9322 4.3974 34.6690
16.6102 4.3974 29.8868
17.2881 4.3974 24.7655
17.9661 4.3974 19.2836
18.6441 4.3974 13.3475
19.3220 4.3974 6.8418
20.0000 4.3974 0.0205
-20.0000 4.5000 0.0000
-19.3220 4.5000 5.7040
-18.6441 4.5000 11.3815
-17.9661 4.5000 17.0058
-17.2881 4.5000 22.5506
-16.6102 4.5000 27.9891
-15.9322 4.5000 33.2949
-15.2542 4.5000 38.4413
-14.5763 4.5000 43.4020
-13.8983 4.5000 48.1502
-13.2203 4.5000 52.6595
-12.5424 4.5000 56.9034
-11.8644 4.5000 60.8552
-11.1864 4.5000 64.4884
-10.5085 4.5000 67.7764
-9.8305 4.5000 70.6900
-9.1525 4.5000 73.1592
-8.4746 4.5000 75.1926
-7.7966 4.5000 76.8298
-7.1186 4.5000 78.1104
-6.4407 4.5000 79.0742
-5.7627 4.5000 79.7606
-5.0847 4.5000 80.2093
-4.4068 4.5000 80.4601
-3.7288 4.5000 80.5524
-3.0508 4.5000 80.5260
-2.3729 4.5000 80.4204
-1.6949 4.5000 80.2754
-1.0169 4.5000 80.1304
-0.3390 4.5000 80.0253
0.3390 4.5000 79.9599
1.0169 4.5000 79.7234
1.6949 4.5000 79.2843
2.3729 4.5000 78.6491
3.0508 4.5000 77.8244
3.7288 4.5000 76.8168
4.4068 4.5000 75.6330
5.0847 4.5000 74.2794
5.7627 4.5000 72.7628
6.4407 4.5000 71.0896
7.1186 4.5000 69.2666
7.7966 4.5000 67.3003
8.4746 4.5000 65.1973
9.1525 4.5000 62.9642
9.8305 4.5000 60.6077
10.5085 4.5000 58.1322
11.1864 4.5000 55.5255
11.8644 4.5000 52.7663
12.5424 4.5000 49.8331
13.2203 4.5000 46.7049
13.8983 4.5000 43.3601
14.5763 4.5000 39.7776
15.2542 4.5000 35.9360
15.9322 4.5000 31.8140
16.6102 4.5000 27.3903
17.2881 4.5000 22.6435
17.9661 4.5000 17.5524
18.6441 4.5000 12.0957
19.3220 4.5000 6.2520
20.0000 4.5000 0.0000
