angle radius accuracy
-18.6441 3.5769 15.6604
-17.9661 3.5769 23.8238
-17.2881 3.5769 32.0425
-16.6102 3.5769 40.2181
-15.9322 3.5769 48.2644
-15.2542 3.5769 56.0952
-14.5763 3.5769 63.6243
-13.8983 3.5769 70.7655
-13.2203 3.5769 77.4326
-12.5424 3.5769 83.5393
-11.8644 3.5769 88.9995
-11.1864 3.5769 93.7269
-10.5085 3.5769 97.6339
-9.8305 3.5769 100.6082
-9.1525 3.5769 102.6282
-8.4746 3.5769 103.8061
-7.7966 3.5769 104.2451
-7.1186 3.5769 104.0478
-6.4407 3.5769 103.3168
-5.7627 3.5769 102.1549
-5.0847 3.5769 100.6645
-4.4068 3.5769 98.9483
-3.7288 3.5769 97.1090
-3.0508 3.5769 95.2491
-2.3729 3.5769 93.4712
-1.6949 3.5769 91.8781
-1.0169 3.5769 90.6986
-0.3390 3.5769 90.1322
0.3390 3.5769 89.8262
1.0169 3.5769 90.1132
1.6949 3.5769 90.9249
2.3729 3.5769 92.1562
3.0508 3.5769 93.6934
3.7288 3.5769 95.4225
4.4068 3.5769 97.2298
5.0847 3.5769 99.0013
5.7627 3.5769 100.6233
6.4407 3.5769 101.9817
7.1186 3.5769 102.9628
7.7966 3.5769 103.4527
8.4746 3.5769 103.3375
9.1525 3.5769 102.3052
9.8305 3.5769 100.3695
10.5085 3.5769 97.8378
11.1864 3.5769 94.5676
11.8644 3.5769 90.3624
12.5424 3.5769 85.4070
13.2203 3.5769 79.7849
13.8983 3.5769 73.5568
14.5763 3.5769 66.7833
15.2542 3.5769 59.5250
15.9322 3.5769 51.8425
16.6102 3.5769 43.7963
17.2881 3.5769 35.4472
17.9661 3.5769 26.8556
18.6441 3.5769 18.0823
19.3220 3.5769 9.1882
20.0000 3.5769 0.2710
-20.0000 3.6795 0.9706
-19.3220 3.6795 8.2518
-18.6441 3.6795 15.6823
-17.9661 3.6795 23.0022
-17.2881 3.6795 30.7055
-16.6102 3.6795 38.7476
-15.9322 3.6795 46.8578
-15.2542 3.6795 54.7616
-14.5763 3.6795 62.3637
-13.8983 3.6795 69.5778
-13.2203 3.6795 76.3178
-12.5424 3.6795 82.4975
-11.8644 3.6795 88.0307
-11.1864 3.6795 92.8226
-10.5085 3.6795 96.7531
-9.8305 3.6795 99.7013
-9.1525 3.6795 101.6465
-8.4746 3.6795 102.7121
-7.7966 3.6795 103.0293
-7.1186 3.6795 102.7102
-6.4407 3.6795 101.8575
-5.7627 3.6795 100.5738
-5.0847 3.6795 98.9617
-4.4068 3.6795 97.1237
-3.7288 3.6795 95.1626
-3.0508 3.6795 93.2678
-2.3729 3.6795 91.8142
-1.6949 3.6795 91.0631
-1.0169 3.6795 90.4099
-0.3390 3.6795 89.7032
0.3390 3.6795 89.5051
1.0169 3.6795 89.9243
1.6949 3.6795 90.8593
2.3729 3.6795 92.1983
3.0508 3.6795 93.8429
3.7288 3.6795 95.6795
4.4068 3.6795 97.5942
5.0847 3.6795 99.4731
5.7627 3.6795 101.2024
6.4407 3.6795 102.6681
7.1186 3.6795 103.6205
7.7966 3.6795 103.7326
8.4746 3.6795 102.8245
9.1525 3.6795 101.4414
9.8305 3.6795 99.5987
10.5085 3.6795 97.1173
11.1864 3.6795 93.9645
11.8644 3.6795 90.1962
12.5424 3.6795 85.5954
13.2203 3.6795 80.1189
13.8983 3.6795 73.9099
14.5763 3.6795 67.1393
15.2542 3.6795 59.8840
15.9322 3.6795 52.2044
16.6102 3.6795 44.1612
17.2881 3.6795 35.8150
17.9661 3.6795 27.2264
18.6441 3.6795 18.4634
19.3220 3.6795 9.6280
20.0000 3.6795 0.8169
-20.0000 3.7821 1.7510
-19.3220 3.7821 8.7231
-18.6441 3.7821 15.9116
-17.9661 3.7821 23.1157
-17.2881 3.7821 30.1358
-16.6102 3.7821 37.2211
-15.9322 3.7821 44.7113
-15.2542 3.7821 52.3863
-14.5763 3.7821 60.0155
-13.8983 3.7821 67.3605
-13.2203 3.7821 74.2355
-12.5424 3.7821 80.5495
-11.8644 3.7821 86.1981
-11.1864 3.7821 91.0596
-10.5085 3.7821 95.0118
-9.8305 3.7821 97.9339
-9.1525 3.7821 99.8043
-8.4746 3.7821 100.7459
-7.7966 3.7821 100.8920
-7.1186 3.7821 100.3755
-6.4407 3.7821 99.3222
-5.7627 3.7821 97.8378
-5.0847 3.7821 96.0664
-4.4068 3.7821 94.2828
-3.7288 3.7821 92.7592
-3.0508 3.7821 91.7665
-2.3729 3.7821 91.2863
-1.6949 3.7821 90.5375
-1.0169 3.7821 89.6125
-0.3390 3.7821 89.0138
0.3390 3.7821 88.9341
1.0169 3.7821 89.4993
1.6949 3.7821 90.6121
2.3729 3.7821 92.1499
3.0508 3.7821 93.9907
3.7288 3.7821 96.0218
4.4068 3.7821 98.1309
5.0847 3.7821 100.1372
5.7627 3.7821 101.7744
6.4407 3.7821 102.7859
7.1186 3.7821 102.9150
7.7966 3.7821 102.2988
8.4746 3.7821 101.3896
9.1525 3.7821 100.1218
9.8305 3.7821 98.3194
10.5085 3.7821 95.8896
11.1864 3.7821 92.8022
11.8644 3.7821 89.1129
12.5424 3.7821 84.8544
13.2203 3.7821 79.9352
13.8983 3.7821 74.1469
14.5763 3.7821 67.5916
15.2542 3.7821 60.4038
15.9322 3.7821 52.7199
16.6102 3.7821 44.6650
17.2881 3.7821 36.3072
17.9661 3.7821 27.7220
18.6441 3.7821 19.0043
19.3220 3.7821 10.2493
20.0000 3.7821 1.5520
-20.0000 3.8846 2.6707
-19.3220 3.8846 9.3403
-18.6441 3.8846 16.2110
-17.9661 3.8846 23.1955
-17.2881 3.8846 30.0892
-16.6102 3.8846 36.7944
-15.9322 3.8846 43.3370
-15.2542 3.8846 50.1842
-14.5763 3.8846 57.2929
-13.8983 3.8846 64.4324
-13.2203 3.8846 71.3720
-12.5424 3.8846 77.8473
-11.8644 3.8846 83.6132
-11.1864 3.8846 88.5443
-10.5085 3.8846 92.5183
-9.8305 3.8846 95.4142
-9.1525 3.8846 97.2097
-8.4746 3.8846 98.0274
-7.7966 3.8846 98.0003
-7.1186 3.8846 97.2617
-6.4407 3.8846 95.9909
-5.7627 3.8846 94.5174
-5.0847 3.8846 93.1178
-4.4068 3.8846 92.0630
-3.7288 3.8846 91.6052
-3.0508 3.8846 91.1605
-2.3729 3.8846 90.3947
-1.6949 3.8846 89.4037
-1.0169 3.8846 88.5657
-0.3390 3.8846 88.0958
0.3390 3.8846 88.1451
1.0169 3.8846 88.8667
1.6949 3.8846 90.1679
2.3729 3.8846 91.9261
3.0508 3.8846 94.0187
3.7288 3.8846 96.2500
4.4068 3.8846 98.3270
5.0847 3.8846 99.9928
5.7627 3.8846 100.9910
6.4407 3.8846 101.1402
7.1186 3.8846 100.8974
7.7966 3.8846 100.3891
8.4746 3.8846 99.5906
9.1525 3.8846 98.3573
9.8305 3.8846 96.5951
10.5085 3.8846 94.2169
11.1864 3.8846 91.1998
11.8644 3.8846 87.5925
12.5424 3.8846 83.4505
13.2203 3.8846 78.7765
13.8983 3.8846 73.5317
14.5763 3.8846 67.5241
15.2542 3.8846 60.7237
15.9322 3.8846 53.2651
16.6102 3.8846 45.2828
17.2881 3.8846 36.9220
17.9661 3.8846 28.3579
18.6441 3.8846 19.6949
19.3220 3.8846 11.0281
20.0000 3.8846 2.4526
-20.0000 3.9872 3.7098
-19.3220 3.9872 10.0836
-18.6441 3.9872 16.6429
-17.9661 3.9872 23.3036
-17.2881 3.9872 29.9707
-16.6102 3.9872 36.4872
-15.9322 3.9872 42.8117
-15.2542 3.9872 48.9297
-14.5763 3.9872 55.0557
-13.8983 3.9872 61.5068
-13.2203 3.9872 68.0655
-12.5424 3.9872 74.5008
-11.8644 3.9872 80.3841
-11.1864 3.9872 85.3848
-10.5085 3.9872 89.3805
-9.8305 3.9872 92.2503
-9.1525 3.9872 93.9709
-8.4746 3.9872 94.6646
-7.7966 3.9872 94.4645
-7.1186 3.9872 93.5554
-6.4407 3.9872 92.4739
-5.7627 3.9872 91.5512
-5.0847 3.9872 91.0583
-4.4068 3.9872 90.9707
-3.7288 3.9872 90.5672
-3.0508 3.9872 89.8627
-2.3729 3.9872 88.9317
-1.6949 3.9872 88.0058
-1.0169 3.9872 87.3117
-0.3390 3.9872 86.9811
0.3390 3.9872 87.1699
1.0169 3.9872 88.0583
1.6949 3.9872 89.5585
2.3729 3.9872 91.5476
3.0508 3.9872 93.8061
3.7288 3.9872 95.8813
4.4068 3.9872 97.5035
5.0847 3.9872 98.4159
5.7627 3.9872 98.7213
6.4407 3.9872 98.7831
7.1186 3.9872 98.6034
7.7966 3.9872 98.1774
8.4746 3.9872 97.4127
9.1525 3.9872 96.2114
9.8305 3.9872 94.4894
10.5085 3.9872 92.1628
11.1864 3.9872 89.2160
11.8644 3.9872 85.6981
12.5424 3.9872 81.6599
13.2203 3.9872 77.1447
13.8983 3.9872 72.1319
14.5763 3.9872 66.5832
15.2542 3.9872 60.4174
15.9322 3.9872 53.4645
16.6102 3.9872 45.8276
17.2881 3.9872 37.6413
17.9661 3.9872 29.1120
18.6441 3.9872 20.5115
19.3220 3.9872 11.9408
20.0000 3.9872 3.4948
-20.0000 4.0897 4.8485
-19.3220 4.0897 10.9329
-18.6441 4.0897 17.1875
-17.9661 4.0897 23.5280
-17.2881 4.0897 29.8703
-16.6102 4.0897 36.1206
-15.9322 4.0897 42.1941
-15.2542 4.0897 48.0722
-14.5763 4.0897 53.7402
-13.8983 4.0897 59.2154
-13.2203 4.0897 64.9177
-12.5424 4.0897 70.8043
-11.8644 4.0897 76.6189
-11.1864 4.0897 81.6891
-10.5085 4.0897 85.7065
-9.8305 4.0897 88.5503
-9.1525 4.0897 90.1960
-8.4746 4.0897 90.7657
-7.7966 4.0897 90.4117
-7.1186 4.0897 89.8152
-6.4407 4.0897 89.4624
-5.7627 4.0897 89.6009
-5.0847 4.0897 89.6715
-4.4068 4.0897 89.3877
-3.7288 4.0897 88.8230
-3.0508 4.0897 88.0508
-2.3729 4.0897 87.1891
-1.6949 4.0897 86.4219
-1.0169 4.0897 85.8821
-0.3390 4.0897 85.7014
0.3390 4.0897 86.0402
1.0169 4.0897 87.1060
1.6949 4.0897 88.8156
2.3729 4.0897 90.9792
3.0508 4.0897 92.9804
3.7288 4.0897 94.4864
4.4068 4.0897 95.3124
5.0847 4.0897 95.8245
5.7627 4.0897 96.1186
6.4407 4.0897 96.1951
7.1186 4.0897 96.0547
7.7966 4.0897 95.6580
8.4746 4.0897 94.9170
9.1525 4.0897 93.7476
9.8305 4.0897 92.0659
10.5085 4.0897 89.7909
11.1864 4.0897 86.9143
11.8644 4.0897 83.4858
12.5424 4.0897 79.5558
13.2203 4.0897 75.1748
13.8983 4.0897 70.3632
14.5763 4.0897 65.0880
15.2542 4.0897 59.3111
15.9322 4.0897 52.9939
16.6102 4.0897 45.9809
17.2881 4.0897 38.2582
17.9661 4.0897 29.9605
18.6441 4.0897 21.4304
19.3220 4.0897 12.9635
20.0000 4.0897 4.6550
-20.0000 4.1923 6.0667
-19.3220 4.1923 11.8683
-18.6441 4.1923 17.8248
-17.9661 4.1923 23.8518
-17.2881 4.1923 29.8651
-16.6102 4.1923 35.7799
-15.9322 4.1923 41.5297
-15.2542 4.1923 47.0945
-14.5763 4.1923 52.4603
-13.8983 4.1923 57.6126
-13.2203 4.1923 62.5369
-12.5424 4.1923 67.4149
-11.8644 4.1923 72.5382
-11.1864 4.1923 77.5654
-10.5085 4.1923 81.6046
-9.8305 4.1923 84.4222
-9.1525 4.1923 85.9931
-8.4746 4.1923 86.4388
-7.7966 4.1923 86.4204
-7.1186 4.1923 86.7306
-6.4407 4.1923 87.3404
-5.7627 4.1923 87.5890
-5.0847 4.1923 87.5033
-4.4068 4.1923 87.1567
-3.7288 4.1923 86.6229
-3.0508 4.1923 85.9709
-2.3729 4.1923 85.2818
-1.6949 4.1923 84.6839
-1.0169 4.1923 84.3089
-0.3390 4.1923 84.2886
0.3390 4.1923 84.7878
1.0169 4.1923 86.0416
1.6949 4.1923 87.9494
2.3729 4.1923 89.8040
3.0508 4.1923 91.1216
3.7288 4.1923 91.9647
4.4068 4.1923 92.6127
5.0847 4.1923 93.0666
5.7627 4.1923 93.3271
6.4407 4.1923 93.3952
7.1186 4.1923 93.2657
7.7966 4.1923 92.8843
8.4746 4.1923 92.1670
9.1525 4.1923 91.0296
9.8305 4.1923 89.3881
10.5085 4.1923 87.1647
11.1864 4.1923 84.3584
11.8644 4.1923 81.0193
12.5424 4.1923 77.1977
13.2203 4.1923 72.9444
13.8983 4.1923 68.3047
14.5763 4.1923 63.2734
15.2542 4.1923 57.8125
15.9322 4.1923 51.8839
16.6102 4.1923 45.4495
17.2881 4.1923 38.4398
17.9661 4.1923 30.7239
18.6441 4.1923 22.4277
19.3220 4.1923 14.0726
20.0000 4.1923 5.9094
-20.0000 4.2949 7.3446
-19.3220 4.2949 12.8701
-18.6441 4.2949 18.5350
-17.9661 4.2949 24.2551
-17.2881 4.2949 29.9202
-16.6102 4.2949 35.4572
-15.9322 4.2949 40.8429
-15.2542 4.2949 46.0539
-14.5763 4.2949 51.0672
-13.8983 4.2949 55.8605
-13.2203 4.2949 60.4313
-12.5424 4.2949 64.7705
-11.8644 4.2949 68.8878
-11.1864 4.2949 73.1566
-10.5085 4.2949 77.1827
-9.8305 4.2949 79.9742
-9.1525 4.2949 81.4702
-8.4746 4.2949 82.1689
-7.7966 4.2949 83.2068
-7.1186 4.2949 84.0995
-6.4407 4.2949 84.6045
-5.7627 4.2949 84.7953
-5.0847 4.2949 84.7425
-4.4068 4.2949 84.5043
-3.7288 4.2949 84.1362
-3.0508 4.2949 83.6940
-2.3729 4.2949 83.2333
-1.6949 4.2949 82.8234
-1.0169 4.2949 82.6238
-0.3390 4.2949 82.7743
0.3390 4.2949 83.4445
1.0169 4.2949 84.8968
1.6949 4.2949 86.5324
2.3729 4.2949 87.6547
3.0508 4.2949 88.5369
3.7288 4.2949 89.2484
4.4068 4.2949 89.7941
5.0847 4.2949 90.1959
5.7627 4.2949 90.4354
6.4407 4.2949 90.4869
7.1186 4.2949 90.3243
7.7966 4.2949 89.9218
8.4746 4.2949 89.2263
9.1525 4.2949 88.1208
9.8305 4.2949 86.5197
10.5085 4.2949 84.3478
11.1864 4.2949 81.6118
11.8644 4.2949 78.3620
12.5424 4.2949 74.6634
13.2203 4.2949 70.5809
13.8983 4.2949 66.1191
14.5763 4.2949 61.2794
15.2542 4.2949 56.0635
15.9322 4.2949 50.4728
16.6102 4.2949 44.4691
17.2881 4.2949 37.9937
17.9661 4.2949 31.0082
18.6441 4.2949 23.3914
19.3220 4.2949 15.2442
20.0000 4.2949 7.2342
-20.0000 4.3974 8.6624
-19.3220 4.3974 13.9183
-18.6441 4.3974 19.2835
-17.9661 4.3974 24.6036
-17.2881 4.3974 29.8364
-16.6102 4.3974 34.9587
-15.9322 4.3974 39.9472
-15.2542 4.3974 44.7787
-14.5763 4.3974 49.4299
-13.8983 4.3974 53.8776
-13.2203 4.3974 58.0986
-12.5424 4.3974 62.0696
-11.8644 4.3974 65.7691
-11.1864 4.3974 69.2079
-10.5085 4.3974 72.5490
-9.8305 4.3974 75.3145
-9.1525 4.3974 76.9398
-8.4746 4.3974 78.5522
-7.7966 4.3974 79.7597
-7.1186 4.3974 80.5981
-6.4407 4.3974 81.1263
-5.7627 4.3974 81.3998
-5.0847 4.3974 81.4743
-4.4068 4.3974 81.4054
-3.7288 4.3974 81.2488
-3.0508 4.3974 81.0602
-2.3729 4.3974 80.8952
-1.6949 4.3974 80.8094
-1.0169 4.3974 80.8585
-0.3390 4.3974 81.1905
0.3390 4.3974 82.0422
1.0169 4.3974 83.3456
1.6949 4.3974 84.3423
2.3729 4.3974 85.2004
3.0508 4.3974 85.9686
3.7288 4.3974 86.6327
4.4068 4.3974 87.1669
5.0847 4.3974 87.5452
5.7627 4.3974 87.7418
6.4407 4.3974 87.7305
7.1186 4.3974 87.4857
7.7966 4.3974 86.9812
8.4746 4.3974 86.1912
9.1525 4.3974 85.0850
9.8305 4.3974 83.5240
10.5085 4.3974 81.4037
11.1864 4.3974 78.7414
11.8644 4.3974 75.6548
12.5424 4.3974 72.1844
13.2203 4.3974 68.3318
13.8983 4.3974 64.0985
14.5763 4.3974 59.4862
15.2542 4.3974 54.4964
15.9322 4.3974 49.1307
16.6102 4.3974 43.3908
17.2881 4.3974 37.2781
17.9661 4.3974 30.7944
18.6441 4.3974 23.8786
19.3220 4.3974 16.4278
20.0000 4.3974 8.6056
-20.0000 4.5000 10.0000
-19.3220 4.5000 14.9066
-18.6441 4.5000 19.7900
-17.9661 4.5000 24.6269
-17.2881 4.5000 29.3940
-16.6102 4.5000 34.0682
-15.9322 4.5000 38.6262
-15.2542 4.5000 43.0448
-14.5763 4.5000 47.3007
-13.8983 4.5000 51.3707
-13.2203 4.5000 55.2315
-12.5424 4.5000 58.8599
-11.8644 4.5000 62.2327
-11.1864 4.5000 65.3266
-10.5085 4.5000 68.1184
-9.8305 4.5000 70.5800
-9.1525 4.5000 72.6018
-8.4746 4.5000 74.1885
-7.7966 4.5000 75.3957
-7.1186 4.5000 76.2790
-6.4407 4.5000 76.8941
-5.7627 4.5000 77.2966
-5.0847 4.5000 77.5422
-4.4068 4.5000 77.6865
-3.7288 4.5000 77.7853
-3.0508 4.5000 77.8940
-2.3729 4.5000 78.0685
-1.6949 4.5000 78.3643
-1.0169 4.5000 78.8372
-0.3390 4.5000 79.5426
0.3390 4.5000 80.4943
1.0169 4.5000 81.4648
1.6949 4.5000 82.3894
2.3729 4.5000 83.2422
3.0508 4.5000 83.9973
3.7288 4.5000 84.6288
4.4068 4.5000 85.1108
5.0847 4.5000 85.4172
5.7627 4.5000 85.5223
6.4407 4.5000 85.4000
7.1186 4.5000 85.0244
7.7966 4.5000 84.3696
8.4746 4.5000 83.4097
9.1525 4.5000 82.1188
9.8305 4.5000 80.4708
10.5085 4.5000 78.4419
11.1864 4.5000 76.0248
11.8644 4.5000 73.2211
12.5424 4.5000 70.0325
13.2203 4.5000 66.4603
13.8983 4.5000 62.5063
14.5763 4.5000 58.1721
15.2542 4.5000 53.4592
15.9322 4.5000 48.3693
16.6102 4.5000 42.9038
17.2881 4.5000 37.0645
17.9661 4.5000 30.8528
18.6441 4.5000 24.2705
19.3220 4.5000 17.3190
20.0000 4.5000 10.0000
